date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:40:20	15244/15244	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2015:40:22%20GMT	https://www.qrstuff.com/forgotpassword	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/www.qrstuff.com/forgotpassword.html	(from https://www.qrstuff.com/scan)
09:40:20	404/404	---M-Z	200	added ('OK')	image/gif	etag:%22194-5b3a5b065f180-gzip%22	https://cdn.qrstuff.com/images/g-login-ajax.gif	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/images/g-login-ajax.gif	(from https://www.qrstuff.com/scan)
09:40:21	136984/136984	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2015:40:23%20GMT	https://www.qrstuff.com/index.html	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/www.qrstuff.com/index-2.html	(from https://www.qrstuff.com/scan)
09:40:22	16943/16943	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2015:40:23%20GMT	https://www.qrstuff.com/contact.html	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/www.qrstuff.com/contact.html	(from https://www.qrstuff.com/scan)
09:40:22	2370/2370	---M--	200	added ('OK')	image/png	etag:%22942-5b42e66381500%22	https://cdn.qrstuff.com/images/google-icon.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/images/google-icon.png	(from https://cdn.qrstuff.com/build/styles_2018/qrstuff-1eb61c0cdb.min.css)
09:40:22	454086/454086	---M--	200	added ('OK')	application/pdf	etag:%226edc6-5b576e0cf3e80%22	https://www.qrstuff.com/terms.pdf	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/www.qrstuff.com/terms.pdf	(from https://www.qrstuff.com/scan)
09:40:22	118042/118042	---MCZ	200	added ('OK')	image/png	etag:%221cd1a-5b3a5b065f180-gzip%22	https://cdn.qrstuff.com/resources/images/icons/flags-sprite.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/resources/images/icons/flags-sprite.png	(from https://cdn.qrstuff.com/build/styles_2018/qrstuff-1eb61c0cdb.min.css)
09:40:23	95682/95682	---MCZ	200	added ('OK')	image/png	etag:%22175c2-5b3a5b065f180-gzip%22	https://cdn.qrstuff.com/resources/images/icons/money-back-guarantee.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/resources/images/icons/money-back-guarantee.png	(from https://cdn.qrstuff.com/build/styles_2018/qrstuff-1eb61c0cdb.min.css)
09:40:23	410/410	---M--	200	added ('OK')	image/png	etag:%2219a-5b42e66381500%22	https://cdn.qrstuff.com/images/icons/g-delete.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/images/icons/g-delete.png	(from https://cdn.qrstuff.com/build/styles_2018/qrstuff-1eb61c0cdb.min.css)
09:40:23	4488/4488	---M--	200	added ('OK')	image/png	etag:%221188-5b42e66381500%22	https://cdn.qrstuff.com/images/icons/g-feature-icons.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/images/icons/g-feature-icons.png	(from https://cdn.qrstuff.com/build/styles_2018/qrstuff-1eb61c0cdb.min.css)
